ORDER_CREATED_AT,EVENT_DATE,ORDER_ID,PUBLISHER_NAME,EVENT_CLASSIFICATION,WIDGET_TYPE,DAYS_TO_ATTRIBUTION,CUSTOMER_TYPE,BILLABLE_AMOUNT,DISCOUNT_CODES,ORDER_COST,ORDER_EVENT_IP_ADDRESS,ORDER_EVENT_USER_AGENT,SHIPPING_ADDRESS_ZIP_CODE,LINE_ITEMS,ORDER_TAGS,ORDER_SOURCE_NAME,LANDING_SITE
2024-03-23T13:42:24Z,2024-03-17,5253128912956,Twillory,display,LEAD_GEN,6,returning,10.00,YOUNEEDTHIS,89.50,73.176.204.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",60515,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126019178556,
    ""platform_variant_id"": 40626584354876,
    ""price"": ""32.40"",
    ""product_name"": ""Penelope's Poppies Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7106322169916,
    ""platform_variant_id"": 40577198227516,
    ""price"": ""28.80"",
    ""product_name"": ""Blush Leopard Ruffle Bubble - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6850147090492,
    ""platform_variant_id"": 39984606969916,
    ""price"": ""32.40"",
    ""product_name"": ""Giddy Up Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  }
]",,web,/collections/bamboo-pajamas?utm_source=Added to Cart no Checkout Past 10 Days&utm_medium=email&utm_campaign=03.10.24 Last Chance Sale on Sale Section (01HRD0DZ2ZBW5MMWTZNM17RCZT)&nb_klid=01H6C3ZGKYCHN1KATP1KP1NM3G&klaviyo_profile_id=01H6C3ZGKYCHN1KATP1KP1NM3G&_kx=cB2ZEO8wd2eNENDEAOjkXpJ9m0I2hVgEBPpZ6TjlLlI.LBVkF8
2024-03-23T12:40:33Z,2024-03-17,5253067636796,Twillory,display,DISCOFEED,6,new,20.00,,74.85,98.97.84.206,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/456.0.0.43.107;FBBV/578727508;FBDV/iPhone15,4;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",38744,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7277818773564,
    ""platform_variant_id"": 41045622489148,
    ""price"": ""28.00"",
    ""product_name"": ""Long Sleeve Rash Guard Shirt | All Colors* - 4T / Shark Blue"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7278685093948,
    ""platform_variant_id"": 41047965040700,
    ""price"": ""34.00"",
    ""product_name"": ""Boy's Swim Trunks | All Prints* - 4T / Shark Bait"",
    ""quantity"": 1
  }
]",,web,/collections/matching-family-swimsuits?utm_source=fb&utm_medium=Facebook_Mobile_Feed&utm_campaign=NC_All Products_ABO&utm_content=🌊Assorted Prints_SWIM_boystrunks_20240201 - Copy&nbt=nb:fb:fb:6551815573485:6551821294685:6551821634685&nb_placement=Facebook_Mobile_Feed&fbclid=IwAR1Nx0oCzxTCK6lce19ZPa2HaE3aDIYxOcJE4uaIzDlzexUjyRyWoygdfTI_aem_AYP_OSr47AGx0QWPzyPNGrK9A5YHjqqf6uzD5qGQ5cvos70bZUS1byVTnMtaKSXCCC1p9SU2N40RHROy5lN5YSwr&campaign_id=6551821294685&ad_id=6551821865285&utm_id=6551815573485&utm_term=6551821294685
2024-03-23T12:43:19Z,2024-03-17,5253070913596,Twillory,display,LEAD_GEN,6,new,20.00,SAMANTHA20,82.70,3.144.188.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",43537,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6947518578748,
    ""platform_variant_id"": 40215239753788,
    ""price"": ""28.00"",
    ""product_name"": ""Personalized Wooden Baby Brush - Classic"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4737179091004,
    ""platform_variant_id"": 32749814448188,
    ""price"": ""22.00"",
    ""product_name"": ""Botanicals Personalized Knotted Hat - Basil / Single Name Only / Script"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7109276008508,
    ""platform_variant_id"": 40584960868412,
    ""price"": ""36.00"",
    ""product_name"": ""Bass Buddies Zipper Footie - 6-12 months"",
    ""quantity"": 1
  }
]",,web,/?fbclid=IwAR3WMtdwyBKBr0Ed2B2H0pJ-YM2Tfvp9tfafScaJhR-j0Kgj9E0_0pT5JVw
2024-03-23T14:42:49Z,2024-03-18,5253204541500,Twillory,display,DISCOFEED,5,new,20.00,SAVE15,80.14,47.12.151.31,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1",56201,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7109659328572,
    ""platform_variant_id"": 40585792651324,
    ""price"": ""24.00"",
    ""product_name"": ""The Little Embryo That Could Graphic Bodysuit | Natural - Natural / 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6977485111356,
    ""platform_variant_id"": 40290044837948,
    ""price"": ""24.00"",
    ""product_name"": ""Personalized Purple Nickname Graphic Bodysuit | White - White / 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6541336313916,
    ""platform_variant_id"": 39263291637820,
    ""price"": ""42.00"",
    ""product_name"": ""Rust Ombre Personalized Kids Beach Towel"",
    ""quantity"": 1
  }
]",,web,/?onetext-account-token=onetext_account_production_78561afa-d488-4f70-90f7-ba36a03374ba
2024-03-23T14:55:57Z,2024-03-18,5253221023804,Twillory,display,LEAD_GEN,5,new,20.00,SAVE15,82.89,75.249.209.178,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",23508,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7101573431356,
    ""platform_variant_id"": 40564643397692,
    ""price"": ""48.00"",
    ""product_name"": ""Women's Ruffled One-Piece Swimsuit | Boho Floral - S"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7101566910524,
    ""platform_variant_id"": 40564635861052,
    ""price"": ""44.00"",
    ""product_name"": ""Long Sleeve Rash Guard with Front Zipper | Boho Floral - 4T"",
    ""quantity"": 1
  }
]",,web,/collections/matching-family-swimsuits
2024-03-23T12:55:46Z,2024-03-16,5253082218556,Bodily,display,DISCOFEED,7,new,20.00,,171.20,209.169.193.135,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",57701,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725006188604,
    ""price"": ""2.55"",
    ""product_name"": ""Package Protection - $2.55"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7125979332668,
    ""platform_variant_id"": 40626403967036,
    ""price"": ""28.80"",
    ""product_name"": ""Bearly Asleep Zipper Footie - 0-3 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7178204381244,
    ""platform_variant_id"": 40765518872636,
    ""price"": ""44.00"",
    ""product_name"": ""Long Sleeve Rash Guard With Ruffle Bottom | Sun's Out* - 0-3 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6856416493628,
    ""platform_variant_id"": 40001953595452,
    ""price"": ""25.20"",
    ""product_name"": ""Mermaid Tales Zipper Footie - Newborn"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7128216731708,
    ""platform_variant_id"": 40632112611388,
    ""price"": ""32.00"",
    ""product_name"": ""Stevie's Sunset Floral Crib Sheet"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7128213127228,
    ""platform_variant_id"": 40632083382332,
    ""price"": ""28.80"",
    ""product_name"": ""Stevie's Sunset Floral Convertible Zip Romper - 0-3 months"",
    ""quantity"": 1
  }
]",,web,/collections/all-sale?utm_source=Highly Engaged Last 14 Days&utm_medium=email&utm_campaign=03.23.24 New to Sale! (01HQXNXR4HJMRWGGY4VHT67GM5)&nb_klid=01HNTZTW50GQH6K9AG5S0CY2BD&klaviyo_profile_id=01HNTZTW50GQH6K9AG5S0CY2BD&_kx=ZApi0mKVrYRRo0nKNHA6BklkxLCZSx2-tIXElBeuCXHZGsZwuJOKR6n1AcVkA8AF.LBVkF8
2024-03-23T13:15:21Z,2024-03-17,5253099847740,Twillory,display,LEAD_GEN,6,new,20.00,SAVE15,97.50,69.77.225.154,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",57022,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7124579254332,
    ""platform_variant_id"": 40622155104316,
    ""price"": ""36.00"",
    ""product_name"": ""Tee Time Convertible Zip Romper - 18-24 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6730809311292,
    ""platform_variant_id"": 39668481556540,
    ""price"": ""58.00"",
    ""product_name"": ""Prehistoric Pals Blanket - Baby Blanket (30\"" x 40\"")"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7156520222780,
    ""platform_variant_id"": 40708356341820,
    ""price"": ""14.00"",
    ""product_name"": ""Glacier Silicone Snack Cup"",
    ""quantity"": 1
  }
]",,web,/collections/best-sellers-for-baby?onetext-account-token=onetext_account_production_c1f61e0b-02a9-4acb-a8dd-e0e741e82d79
2024-03-23T10:55:13Z,2024-03-20,5252974182460,jane iredale,display,DISCOFEED,3,returning,10.00,,152.64,47.134.19.29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",23435,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7179803754556,
    ""platform_variant_id"": 40768661651516,
    ""price"": ""36.00"",
    ""product_name"": ""Surf Hat | Light Beach Blue - M"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7297697087548,
    ""platform_variant_id"": 41106107629628,
    ""price"": ""36.00"",
    ""product_name"": ""All UPF 50+ Surf Hats - S / Wavy Days Blue"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7186063818812,
    ""platform_variant_id"": 40782157414460,
    ""price"": ""36.00"",
    ""product_name"": ""Home Run Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7186067849276,
    ""platform_variant_id"": 40782167375932,
    ""price"": ""36.00"",
    ""product_name"": ""Sleeveless Snap Romper | Home Run* - 3-6 months"",
    ""quantity"": 1
  }
]",,web,/products/personalized-dark-navy-on-white-baby-name-swaddle-blanket-block-script?variant=39994817970236&nbt=nb:adwords:x:17738496427::&nb_adtype=pla&nb_kwd=&nb_ti=&nb_mi=17017091&nb_pc=online&nb_pi=shopify_US_6853459771452_39994817970236&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&gad_source=1&gclid=EAIaIQobChMI9NWk0bHBhAMVm1tHAR28HgvbEAQYAyABEgK5qPD_BwE
2024-03-23T10:16:02Z,2024-03-17,5252945903676,Twillory,display,LEAD_GEN,6,returning,10.00,SAVE15,98.17,47.223.226.157,"Mozilla/5.0 (Linux; Android 14; SM-S237VL Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 Klarna/24.11.275",24124,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005991996,
    ""price"": ""1.75"",
    ""product_name"": ""Package Protection - $1.75"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126032056380,
    ""platform_variant_id"": 40626652086332,
    ""price"": ""36.00"",
    ""product_name"": ""Paxton's Plaid Convertible Zip Romper - 12-18 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7109277548604,
    ""platform_variant_id"": 40584964931644,
    ""price"": ""36.00"",
    ""product_name"": ""Bass Buddies Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7155019120700,
    ""platform_variant_id"": 40704604536892,
    ""price"": ""36.00"",
    ""product_name"": ""ABC Paw-ty Convertible Zip Romper* - 6-12 months"",
    ""quantity"": 1
  }
]",,web,/?utm_source=rakuten&utm_id=nb_platform&ranMID=48141&ranEAID=QUdHkqJDoQQ&ranSiteID=QUdHkqJDoQQ-uisBrEU0Zbm8ihKfLeAhEQ
2024-03-23T12:51:33Z,2024-03-19,5253079040060,Twillory,display,DISCOFEED,4,returning,10.00,SAVE15,79.24,96.246.103.166,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",11235-8102,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725005860924,
    ""price"": ""0.98"",
    ""product_name"": ""Package Protection - $0.98"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7106321973308,
    ""platform_variant_id"": 40577197670460,
    ""price"": ""11.20"",
    ""product_name"": ""Blush Leopard Knit Large Bow Headwrap"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7106322169916,
    ""platform_variant_id"": 40577198194748,
    ""price"": ""28.80"",
    ""product_name"": ""Blush Leopard Ruffle Bubble - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7108658266172,
    ""platform_variant_id"": 40583513833532,
    ""price"": ""14.00"",
    ""product_name"": ""Vintage Rose Waffle Bamboo Knit Large Bow Headwrap"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7108658954300,
    ""platform_variant_id"": 40583522451516,
    ""price"": ""36.00"",
    ""product_name"": ""Vintage Rose Waffle Bamboo Zipper Ruffle Footie - 0-3 months"",
    ""quantity"": 1
  }
]",,web,/
2024-03-23T12:18:24Z,2024-03-16,5253043912764,Olive & June,display,DISCOFEED,7,returning,10.00,,92.02,68.46.208.74,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",46711,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7156520222780,
    ""platform_variant_id"": 40708356341820,
    ""price"": ""14.00"",
    ""product_name"": ""Glacier Silicone Snack Cup"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7124578861116,
    ""platform_variant_id"": 40622152876092,
    ""price"": ""36.00"",
    ""product_name"": ""Tee Time Zipper Footie - Newborn"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7125983100988,
    ""platform_variant_id"": 40626427920444,
    ""price"": ""36.00"",
    ""product_name"": ""Game Day Zipper Footie - Newborn"",
    ""quantity"": 1
  }
]",,web,/collections/best-sellers-for-baby?onetext-account-token=onetext_account_production_70b09c5e-a960-4838-8602-ef2a8603e7b6
2024-03-24T05:13:33Z,2024-03-22,5254123028540,Twillory,display,LEAD_GEN,2,new,20.00,JORDANW20,133.60,69.181.236.241,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",94558,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4730756333628,
    ""platform_variant_id"": 32733970104380,
    ""price"": ""68.00"",
    ""product_name"": ""Perfectly Pink Personalized Color Blanket - Kids Blanket (50\"" x 60\"") / Ballet Pink / Script"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6649919733820,
    ""platform_variant_id"": 39495364378684,
    ""price"": ""19.00"",
    ""product_name"": ""Personalized Baby Name Wood Announcement | Classic Script Duo"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4730776322108,
    ""platform_variant_id"": 32733989503036,
    ""price"": ""68.00"",
    ""product_name"": ""Baby Blues Personalized Color Blanket - Kids Blanket (50\"" x 60\"") / Waterfall / Block"",
    ""quantity"": 1
  }
]",,web,/
2024-03-24T06:12:16Z,2024-03-20,5254168543292,Liquid I.V.,display,DISCOFEED,4,returning,10.00,SAVE20,139.07,173.19.238.129,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",50322,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725006188604,
    ""price"": ""2.55"",
    ""product_name"": ""Package Protection - $2.55"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4484033347644,
    ""platform_variant_id"": 31907165438012,
    ""price"": ""14.00"",
    ""product_name"": ""Solid Dusty Purple Knit Bow Headband"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7135389351996,
    ""platform_variant_id"": 40651875188796,
    ""price"": ""36.00"",
    ""product_name"": ""Vera's Vintage Floral Crib Sheet"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7124561231932,
    ""platform_variant_id"": 40622074986556,
    ""price"": ""28.80"",
    ""product_name"": ""Dino Diva Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7109900697660,
    ""platform_variant_id"": 40586254549052,
    ""price"": ""34.20"",
    ""product_name"": ""Palmer's Pink Floral Oversized Swaddle Blanket"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7122991644732,
    ""platform_variant_id"": 40617316712508,
    ""price"": ""12.60"",
    ""product_name"": ""Berry Happy Knit Bow Headband"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126019833916,
    ""platform_variant_id"": 40626595856444,
    ""price"": ""36.00"",
    ""product_name"": ""Penelope's Poppies Crib Sheet"",
    ""quantity"": 1
  }
]",,web,/cart?t=1709867799678&view=ajax
2024-03-24T03:57:31Z,2024-03-23,5254061162556,Twillory,display,DISCOFEED,1,returning,10.00,HELLOSNACK,97.52,107.4.99.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",48042,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7156520222780,
    ""platform_variant_id"": 40708356341820,
    ""price"": ""14.00"",
    ""product_name"": ""Glacier Silicone Snack Cup"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7094357262396,
    ""platform_variant_id"": 40547522379836,
    ""price"": ""44.00"",
    ""product_name"": ""Long Sleeve Rash Guard With Ruffle Bottom | Ocean Pearl* - 12-18 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7094895280188,
    ""platform_variant_id"": 40548435886140,
    ""price"": ""48.00"",
    ""product_name"": ""Women's Ruffled One-Piece Swimsuit | Ocean Pearl - L"",
    ""quantity"": 1
  }
]",,web,/products/womens-ruffled-one-piece-swimsuit-ocean-pearl?variant=40548435886140&nbt=nb:adwords:x:20958707974::&nb_adtype=pla&nb_kwd=&nb_ti=&nb_mi=17017091&nb_pc=online&nb_pi=shopify_US_7094895280188_40548435886140&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&gad_source=1&gclid=Cj0KCQjw-_mvBhDwARIsAA-Q0Q5skhGH0NF8YfqVMxXCq1s-u6YuwqqBLLWCaUQ-smhExkWpenVjUicaAsWREALw_wcB
2024-03-23T22:52:35Z,2024-03-20,5253820645436,Twillory,display,LEAD_GEN,3,returning,10.00,SAVE20,146.83,165.23.255.124,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",66049,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4726919430204,
    ""platform_variant_id"": 32725006188604,
    ""price"": ""2.55"",
    ""product_name"": ""Package Protection - $2.55"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7125977563196,
    ""platform_variant_id"": 40626399412284,
    ""price"": ""32.40"",
    ""product_name"": ""Sweet Unicorn Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7122991153212,
    ""platform_variant_id"": 40617311699004,
    ""price"": ""36.00"",
    ""product_name"": ""Berry Happy Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7128213127228,
    ""platform_variant_id"": 40632083415100,
    ""price"": ""28.80"",
    ""product_name"": ""Stevie's Sunset Floral Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7126019178556,
    ""platform_variant_id"": 40626584354876,
    ""price"": ""32.40"",
    ""product_name"": ""Penelope's Poppies Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7129653444668,
    ""platform_variant_id"": 40635780661308,
    ""price"": ""36.00"",
    ""product_name"": ""Buckaroo Cowgirl Convertible Zip Romper - 3-6 months"",
    ""quantity"": 1
  }
]",,web,/products/berry-happy-convertible-zip-romper?variant=40617311731772&nbt=nb:adwords:x:17738496427::&nb_adtype=pla_with_promotion&nb_kwd=&nb_ti=&nb_mi=17017091&nb_pc=online&nb_pi=shopify_US_7122991153212_40617311731772&nb_ppi=&nb_placement=&nb_si={sourceid}&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&gad_source=1&gclid=EAIaIQobChMIq5S23PT4hAMVshCtBh2ZFA0REAQYAyABEgI4IfD_BwE
2024-03-24T00:13:03Z,2024-03-20,5253889523772,Twillory,display,LEAD_GEN,4,new,20.00,SAVE20,157.88,68.237.13.225,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/118.0.5993.69 Mobile/15E148 Safari/604.1",10550,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 4544686686268,
    ""platform_variant_id"": 32163621535804,
    ""price"": ""14.00"",
    ""product_name"": ""Solid Olive Knit Large Bow Headwrap"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 1403173699607,
    ""platform_variant_id"": 12521512173591,
    ""price"": ""38.00"",
    ""product_name"": ""Olive Leaf Oversized Swaddle Blanket*"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 1583792979991,
    ""platform_variant_id"": 40395585781820,
    ""price"": ""36.00"",
    ""product_name"": ""Solid Olive Bamboo Baby Knot Gown & Hat - Newborn / 7-14lbs+"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7148264063036,
    ""platform_variant_id"": 40686793293884,
    ""price"": ""48.00"",
    ""product_name"": ""Bamboo Knit Maternity Robe | Solids* - Olive"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7226029965372,
    ""platform_variant_id"": 40884246249532,
    ""price"": ""14.00"",
    ""product_name"": ""Large Soft Cable Knit Bow - Wheat"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7239493222460,
    ""platform_variant_id"": 40926764793916,
    ""price"": ""38.00"",
    ""product_name"": ""2pc Waffle Crossover Top & Bottom | Almond* - Almond / NB"",
    ""quantity"": 1
  }
]",,web,/collections/flash-sale?onetext-account-token=onetext_account_production_8538305d-4c18-4d3a-9601-13a492478f3e
2024-03-23T18:32:32Z,2024-03-19,5253511020604,Twillory,click,DISCOFEED,4,returning,10.00,SAVE20,153.00,149.75.174.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",60068,"[
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7186061787196,
    ""platform_variant_id"": 40782151319612,
    ""price"": ""36.00"",
    ""product_name"": ""Home Run Two Piece Pajama Set* - 5/6"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7186061787196,
    ""platform_variant_id"": 40782151352380,
    ""price"": ""36.00"",
    ""product_name"": ""Home Run Two Piece Pajama Set* - 7/8"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6768383131708,
    ""platform_variant_id"": 39767622582332,
    ""price"": ""36.00"",
    ""product_name"": ""Gone Fishing Two Piece Pajama Set* - 5/6"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 6768383131708,
    ""platform_variant_id"": 39959439015996,
    ""price"": ""36.00"",
    ""product_name"": ""Gone Fishing Two Piece Pajama Set* - 7/8"",
    ""quantity"": 1
  },
  {
    ""discount_amount"": ""0.00"",
    ""platform_product_id"": 7122991153212,
    ""platform_variant_id"": 40617311731772,
    ""price"": ""36.00"",
    ""product_name"": ""Berry Happy Convertible Zip Romper - 6-12 months"",
    ""quantity"": 1
  }
]",,web,/
