SESSION_ID,EVENT_ID,EVENT_TIMESTAMP,PAGE_URL,PUBLISHER_ORDER_ID,ML_MODEL,WIDGET_TYPE,CONV_ORDER_ID,EVENT_CREATED_AT,CUSTOMER_TYPE,EVENT_CLASSIFICATION,DAYS_TO_ATTRIBUTION,DISCOUNT_CODES,EVENT_ORDER_ID_MATCH,IP_MATCH,USER_AGENT_MATCH
54b81949-7419-4e29-9743-04981280bfcf,62e3affb-5c6f-4c19-9628-7bf9db496d11,2024-03-13T18:41:36.088Z,https://www.diviofficial.com/59138605225/orders/d4bb001a628a7c46eb254d98e977b9d4,,bert4recs1,DISCOFEED,5246077337660,2024-03-13T18:41:36.088Z,new,display,5,CVVZBZM3,FALSE,FALSE,TRUE
6fe4ac1b-2648-4d55-bf69-3933d3058aa9,51e591b5-4014-4c33-9e4c-ab7085dc1b72,2024-03-14T01:29:37.875Z,https://trynood.com/checkouts/co/205511c377580e325076ab2eb70b4266/thank_you,,bert4recs1,DISCOFEED,5245817487420,2024-03-14T01:29:37.875Z,new,display,4,LUCKY20,FALSE,TRUE,FALSE
fd7dd429-af1b-4d9a-902f-faae7691538c,30d7532c-8ee9-4f82-bcbe-5ce5a528452c,2024-03-08T16:13:28.214Z,https://tubbytodd.com/checkouts/cn/3be444a2c892e1e14569501746d294dd/thank_you,,bert4recs1,DISCOFEED,5243047608380,2024-03-08T16:13:28.214Z,new,display,7,LUCKY20,FALSE,FALSE,TRUE
fe6e655b-4b3c-44ff-a527-b6962f16f4a0,fbd93565-7fb0-49fe-a98d-5c3ae1f33137,2024-03-11T14:09:17.532Z,https://www.afloral.com/13344597/checkouts/9bfc6be5f99ecad05dccd822c534c407/thank_you,,bert4recs1,DISCOFEED,5244294037564,2024-03-11T14:09:17.532Z,returning,display,5,LUCKY20,FALSE,FALSE,TRUE
358d9d17-f3a9-40ea-adcc-edb1fff61add,5d53316d-4bd7-4b0c-9b87-2bf73e3a27a6,2024-03-12T20:14:32.217Z,https://tubbytodd.com/checkouts/cn/11ccae39db33d24beee8eb3af8efd13d/thank_you,,contextual,LEAD_GEN,5246633017404,2024-03-12T20:14:32.217Z,new,click,6,LUCKY20,FALSE,TRUE,FALSE
64208305-98ab-4502-be83-eac0eaf91826,cc182915-8502-40a4-8f36-561d0d22cfb7,2024-03-12T20:20:33.367Z,https://tubbytodd.com/checkouts/cn/7e1e88ec6343018bedca0910a8069388/thank_you,,bert4recs1,DISCOFEED,5245727670332,2024-03-12T20:20:33.367Z,returning,display,6,,FALSE,FALSE,FALSE
a001a6d4-c6ca-4943-b692-821cba2ee048,10cdcd8c-a955-4558-b32b-8f7e7a96bf1a,2024-03-14T10:44:26.945Z,https://trynood.com/50811109560/checkouts/347d51a0f69a0dbf9ebbb267b4561781/thank_you,,contextual,LEAD_GEN,5243418804284,2024-03-14T10:44:26.945Z,returning,display,2,LUCKY20,FALSE,FALSE,FALSE
4b82803f-5cf4-43d6-8859-cbc58f56cde9,d1493884-5360-43a5-b2d8-f3195ad6f726,2024-03-11T20:12:33.779Z,https://oliveandjune.com/checkouts/cn/fc89c20dc58dddcd9611ae0e956ca236/thank_you,,bert4recs1,DISCOFEED,5242805878844,2024-03-11T20:12:33.779Z,returning,display,4,LUCKY20,FALSE,TRUE,TRUE
afffb718-36db-4e49-aa62-897584a76b80,2951fec8-0e98-44ab-961f-a6e8a4304699,2024-03-11T20:44:58.023Z,https://licorice.com/27569848381/checkouts/8fd68d889a62679d21804dbf9fb60b6c/thank_you,,contextual,LEAD_GEN,5246397710396,2024-03-11T20:44:58.023Z,returning,display,7,,FALSE,FALSE,FALSE
4c1d06a7-6424-4189-970e-d2690ffc5773,e32b893d-18f4-4ea3-80bc-45f3896dbdfa,2024-03-11T21:13:27.226Z,https://tubbytodd.com/checkouts/cn/beebeb076defc4896bfe67cd40b56df2/thank_you,,bert4recs1,DISCOFEED,5245744545852,2024-03-11T21:13:27.226Z,new,display,7,LUCKY20,FALSE,FALSE,FALSE
66afd7af-e40c-464b-a2f1-db623cd103c3,2f0a7651-ace9-453f-9e84-dd6ff1e5465a,2024-03-15T16:34:04.733Z,https://www.loveinfaith.life/4215930947/orders/d9b8c8f282f0fec5f7eca3899cbf5bab,,bert4recs1,DISCOFEED,5243147386940,2024-03-15T16:34:04.733Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
7a1614f7-e25e-456d-93f7-40033108e150,97427145-5149-4e78-b83c-46c938c32fef,2024-03-09T10:56:58.814Z,https://viori.com/checkouts/cn/9a292fe830926925dde873e8b04338e1/thank_you,,contextual,LEAD_GEN,5241947291708,2024-03-09T10:56:58.814Z,new,click,6,LUCKY20,FALSE,FALSE,FALSE
1e0cd2ef-848c-4833-b4a7-ab8258dc679b,4b3d2982-5fb5-42ce-aa6a-1253aa2ea89c,2024-03-09T14:42:10.708Z,https://tubbytodd.com/checkouts/cn/0e5e4a9f25e2b4a66108dedde41d793e/thank_you,,bert4recs1,DISCOFEED,5243130478652,2024-03-09T14:42:10.708Z,returning,display,6,LUCKY15,FALSE,FALSE,TRUE
5c621414-52e1-4352-b602-ead21ef39d1b,ae408538-3a5c-42d5-95b0-c112c34d1bff,2024-03-09T14:42:23.997Z,https://shop.onewillow.com/15958015/orders/9994399b38b2bb43f895251b71c02603,,bert4recs1,DISCOFEED,5244050767932,2024-03-09T14:42:23.997Z,returning,display,7,LUCKY20,FALSE,TRUE,FALSE
7f9ceb10-b9c4-4944-8fde-cc5c812f44d4,5e689ac1-3a49-41db-b01e-a8edcf657782,2024-03-18T00:13:18.326Z,https://www.loveinfaith.life/checkouts/co/9419af6b685a6b365cb21354f6bc8ad1/thank_you,,bert4recs1,DISCOFEED,5246359994428,2024-03-18T00:13:18.326Z,new,display,0,,FALSE,FALSE,FALSE
45e11f54-ec69-4fc7-99e9-42dcacb942f8,962ea403-9de3-456a-90e3-6e75269c11ad,2024-03-18T01:05:16.366Z,https://checkout.iliabeauty.com/1272332/orders/b1bb92f5a1b184a1cbc2beb34725c06d,,contextual,DISCOFEED,5245809393724,2024-03-18T01:05:16.366Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
4d07916a-0537-4484-9ed5-516f28bbeb9e,aa678e35-2557-491c-ad21-cf552d022aee,2024-03-17T16:15:11.347Z,https://checkout.iliabeauty.com/1272332/checkouts/852b8c46ad1fbc7122fe29c8aa08cdc4/thank_you,,bert4recs1,DISCOFEED,5245320593468,2024-03-17T16:15:11.347Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
f7f9b2f1-ae0b-4cc2-af96-339fa584cec3,460a354c-aa94-4b4c-9798-a3f89336c2b1,2024-03-17T16:21:51.367Z,https://checkout.tula.com/checkouts/co/7960650132a114396296995c8e1ea1e0/thank_you,,bert4recs1,DISCOFEED,5245320527932,2024-03-17T16:21:51.367Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
57df69e7-8808-462d-940d-d2a6c2b4e382,d7d64a45-6a22-4d1b-a64f-2f33d4490654,2024-03-17T16:50:52.302Z,https://babytula.com/1150582/orders/1ee5f9a2404790878cc0b03d63bde2a9,,bert4recs1,DISCOFEED,5245669539900,2024-03-17T16:50:52.302Z,new,display,1,LUCKY20,FALSE,FALSE,FALSE
5bf465aa-665e-4f5c-a350-739edef89428,4c282011-a54b-4582-bd56-4c5e8beee84d,2024-03-17T17:03:11.547Z,https://itsbodily.com/9945841761/orders/d45e09aca473917da76df4c5cb54e73f,,bert4recs1,DISCOFEED,5245460283452,2024-03-17T17:03:11.547Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
0cedc284-bc42-4730-ba51-e5b99e098d58,032b44d3-dbb5-4869-a588-d63e62c90b4b,2024-03-16T20:34:21.746Z,https://byheart.com/checkouts/cn/05855cb77e6a766eba13efeba78af19e/thank_you,,bert4recs1,DISCOFEED,5245000876092,2024-03-16T20:34:21.746Z,returning,display,1,LUCKY20,FALSE,TRUE,FALSE
e2edf29c-e59a-4768-ae49-2e7c1dc7a8dc,963bb04d-d798-4dca-b735-5a83f5f7e64a,2024-03-10T04:00:17.267Z,https://www.littlewordsproject.com/checkouts/co/f1312648ae5f15bb29e7eab35a4a4a6f/thank_you,,bert4recs1,DISCOFEED,5243356479548,2024-03-10T04:00:17.267Z,new,display,5,,FALSE,FALSE,TRUE
f3cb9ea8-760b-4bd4-9cd4-f995b19bd6d1,994a11f0-16e1-498e-82a5-ed1df2df6492,2024-03-10T05:36:24.277Z,https://tubbytodd.com/checkouts/cn/5c3b06117056d88167b13aec04a15ff2/thank_you,,bert4recs1,DISCOFEED,5243750744124,2024-03-10T05:36:24.277Z,returning,display,6,LUCKY20,FALSE,TRUE,FALSE
ae8c787b-57e5-4f56-8392-3c4e74a87025,369b1d2e-8d86-4327-a183-7889108d1027,2024-03-16T04:51:16.718Z,https://tubbytodd.com/checkouts/cn/b7e32830169793985fdf3252a25d8218/thank_you,,bert4recs1,DISCOFEED,5244199534652,2024-03-16T04:51:16.718Z,returning,display,0,LUCKY20,FALSE,TRUE,FALSE
7ecf38cb-d625-4a96-bd03-18cf2c70082f,a1d1dff0-e4f6-48d0-97e6-c024caabeed1,2024-03-13T14:55:10.948Z,https://shop.onewillow.com/15958015/checkouts/5f6abfe61a26da2d23be21dbcd8c3a9e/thank_you,,bert4recs1,DISCOFEED,5245456482364,2024-03-13T14:55:10.948Z,new,display,4,HELLO7FF3D8M5,FALSE,FALSE,FALSE
307f9799-aaf1-4f5e-995f-cef310cd4c42,b576b7e4-ec7f-4207-81a0-7eaeab6c58d1,2024-03-13T15:56:17.001Z,https://www.diviofficial.com/checkouts/co/01b294fc3e05b59a9007215aed8c388d/thank_you,,bert4recs1,DISCOFEED,5246354161724,2024-03-13T15:56:17.001Z,new,display,5,LUCKY20,FALSE,FALSE,FALSE
68f571dc-f201-45d6-8572-41eb184fc3c8,f30b67b5-66b2-4c67-90d4-a97ac3e917ba,2024-03-10T10:07:42.853Z,https://shop.carawayhome.com/checkouts/co/fb8f0dec897828c6333c216fe7a959f0/thank_you,,bert4recs1,DISCOFEED,5244796993596,2024-03-10T10:07:42.853Z,returning,display,7,LUCKY20,FALSE,FALSE,FALSE
1bd9845a-4ef8-4f2d-b5c3-c3bf364587d4,bfa8999f-9fca-4319-9a5a-d134510c6e9d,2024-03-10T17:13:43.782Z,https://shop.onewillow.com/checkouts/co/a5ba2a575948a264e2e9dd14630fc818/thank_you,,bert4recs1,DISCOFEED,5242996850748,2024-03-10T17:13:43.782Z,returning,display,5,LUCKY15,FALSE,TRUE,TRUE
4f733eba-82a2-418c-9e2d-85601f658a64,54370106-3587-4812-b696-2d4d1cc58d31,2024-03-10T17:00:51.37Z,https://checkout.tula.com/checkouts/co/02bca7fd4ff1030da8cb53fd88852c22/thank_you,,bert4recs1,DISCOFEED,5243322007612,2024-03-10T17:00:51.37Z,new,display,5,LUCKY20,FALSE,TRUE,TRUE
6401a997-145a-42cd-aefa-43d04ef8ce94,cc089924-5e81-4aa2-874a-7405777b9dc2,2024-03-13T01:40:49.762Z,https://tubbytodd.com/checkouts/cn/0dd2c0eff24fdcb377c95bbd21d40ec6/thank_you,,bert4recs1,DISCOFEED,5243893973052,2024-03-13T01:40:49.762Z,new,display,3,LUCKY20,FALSE,TRUE,FALSE
b384b660-09a2-4c24-af43-acc267c04499,0428e99e-c69e-4bd5-9fd1-68e9eea2f6cf,2024-03-13T15:03:16.293Z,https://process.shinesty.com/checkouts/cn/b9d9976aa155d161543998f015303153/thank_you,,contextual,LEAD_GEN,5246703173692,2024-03-13T15:03:16.293Z,new,click,5,LUCKY20,FALSE,TRUE,TRUE
c339ad2d-04f4-4624-acf7-0a10710c276f,97d4f345-868f-41f8-9627-5e1ebda94f1c,2024-03-13T06:00:45.172Z,https://tubbytodd.com/2875564/orders/eb121f9a555b6467339edfc3d9cfb50f,,bert4recs1,DISCOFEED,5246179213372,2024-03-13T06:00:45.172Z,returning,display,5,,FALSE,FALSE,FALSE
7edf01d2-355d-48a4-82d6-013db30708e4,81bf534a-58d9-4aac-b4da-05b47e8def42,2024-03-09T15:21:05.58Z,https://tubbytodd.com/checkouts/cn/dcdf27c36fbb44b648794bab195844d4/thank_you,,bert4recs1,DISCOFEED,5242968571964,2024-03-09T15:21:05.58Z,returning,display,6,LUCKY20,FALSE,FALSE,FALSE
fb4e57ff-bd17-4d7f-8407-543e4b1a5c4f,42453945-ad51-4393-b9ff-b752bb4181e0,2024-03-09T15:34:38.078Z,https://viori.com/checkouts/cn/20e3046d98c06b1209521fa6ecbb41a3/thank_you,,bert4recs1,DISCOFEED,5244004663356,2024-03-09T15:34:38.078Z,returning,display,7,LUCKY20,FALSE,FALSE,FALSE
0ee5ecf8-17e7-415a-a3ec-d1368dbe2940,139f3347-0a50-4ca3-bbef-2e8b5fa542db,2024-03-09T15:44:07.642Z,https://www.coverfx.com/14801362/checkouts/212f85265896ca712ca5a70dceb744aa/thank_you,,bert4recs1,DISCOFEED,5243941683260,2024-03-09T15:44:07.642Z,new,display,7,LUCKY15,FALSE,TRUE,TRUE
015b703d-7f93-4feb-ae65-958cb22de601,6dc55cbd-e95e-43c6-a6b8-32358511a937,2024-03-16T01:50:53.884Z,https://www.amberjack.shop/26796589256/checkouts/2cf8aa949262d32e46db30e9574f68e6/thank_you,,bert4recs1,DISCOFEED,5243480866876,2024-03-16T01:50:53.884Z,returning,display,0,,FALSE,FALSE,FALSE
9674d403-d4e8-42ab-8e17-880850afb72f,9ca78833-79e7-4ec4-9cf7-d3065c2e6729,2024-03-16T01:55:00.152Z,https://tubbytodd.com/checkouts/cn/10c712587cb7ae2e05d2c67adb5c5350/thank_you,,bert4recs1,DISCOFEED,5243617574972,2024-03-16T01:55:00.152Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
af6dd045-54b9-424e-9836-b07de82fe847,47e0e84b-2ed6-4b3c-a5ff-9ed575f49849,2024-03-17T23:02:07.778Z,https://www.morphe.com/7378455/orders/ade6992f4087e165a98b38298272ace2,,bert4recs1,DISCOFEED,5245670457404,2024-03-17T23:02:07.778Z,new,display,1,,FALSE,TRUE,TRUE
5736523f-096f-45b3-9b69-6a9bf6553e7a,97306500-bf08-4f07-8a00-ba9a96e98dcb,2024-03-16T16:39:21.073Z,https://shop.liquid-iv.com/checkouts/c/f7f6fe647899a62af45f1def7f0550bb/thank_you,,bert4recs1,DISCOFEED,5244135342140,2024-03-16T16:39:21.073Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
d94bc8d9-8de4-4a8f-bbf5-5184028d7f6c,12e2d40b-72f9-4839-929b-b3dc38253400,2024-03-16T16:27:21.14Z,https://us.dollarshaveclub.com/56839438384/checkouts/7ea559fb775d0bea94f1dd584023c787/thank_you,,bert4recs1,DISCOFEED,5244450603068,2024-03-16T16:27:21.14Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
b1a36bde-d612-47ea-93e1-cbcbfb5a2164,97da425a-cfee-4c73-baf1-b296119e6c2c,2024-03-16T16:57:08.559Z,https://trynood.com/50811109560/orders/cda77032562858f1525d205148e55ebe,,contextual,LEAD_GEN,5244478259260,2024-03-16T16:57:08.559Z,new,display,0,,FALSE,FALSE,FALSE
936d5094-9e57-4216-8264-b994a921948b,161a966b-6132-454c-82da-4145491c06dc,2024-03-16T16:57:36.856Z,https://www.coverfx.com/14801362/checkouts/0f19b37a2f4375c2dbdcfe581ac5dd12/thank_you,,bert4recs1,DISCOFEED,5244430811196,2024-03-16T16:57:36.856Z,returning,display,0,LUCKY20,FALSE,TRUE,TRUE
2274f32a-edcc-4784-92e5-bffc8351760c,1e706e87-e306-4e0c-94f5-b515dee28b5f,2024-03-16T17:15:05.603Z,https://tubbytodd.com/2875564/orders/0382a9ab987a415bba148202036153d4,,bert4recs1,DISCOFEED,5244625485884,2024-03-16T17:15:05.603Z,returning,display,1,LUCKY20,FALSE,TRUE,FALSE
35348188-a1e2-4df6-b865-e738333cdbc9,92aafabc-7e26-43e2-ba4d-26fb13443059,2024-03-16T23:11:23.618Z,https://beachwaver.com/checkouts/co/3f186d36b514854ac1f20629f76c1bdd/thank_you,,contextual,DISCOFEED,5244517384252,2024-03-16T23:11:23.618Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
34124195-286c-407d-b9f9-0ec9aab8e2a3,d7db7681-7594-48fe-9356-e57633829885,2024-03-16T23:05:41.673Z,https://myserenitykids.com/checkouts/co/02632492d46bc19a516605646d702eed/thank_you,,bert4recs1,DISCOFEED,5246564728892,2024-03-16T23:05:41.673Z,new,display,2,LUCKY20,FALSE,FALSE,FALSE
0a4a8a7e-e1e2-4885-ada0-f521930a296a,0e091e46-94ed-47f6-a4c0-7c92353be388,2024-03-17T00:49:37.771Z,https://www.newtonbaby.com/7920323/orders/4bd80f1c6c7f0028811506d59442886a,,bert4recs1,DISCOFEED,5244948447292,2024-03-17T00:49:37.771Z,new,display,0,LUCKY20,FALSE,TRUE,FALSE
532917d1-0d89-494a-853b-a04c627afd5f,9678d99f-31f5-43ff-9ea7-ef8a50bc0244,2024-03-17T01:10:58.815Z,https://qalo.com/2011744/orders/cda72dd6cecc98c1ea966b6650bc3174,,contextual,DISCOFEED,5244789882940,2024-03-17T01:10:58.815Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
13548a08-b78a-4485-ba77-d12a8c42b9ae,13b665e9-fead-4977-9cc5-d4aebd938f8a,2024-03-08T22:22:53.496Z,https://shop.liquid-iv.com/13381013/orders/aad0a93fb7a11985b70f0e005ea8d61f,,bert4recs1,DISCOFEED,5242618708028,2024-03-08T22:22:53.496Z,returning,display,7,NSL35D86,FALSE,FALSE,TRUE
d51a08ff-9f14-4c01-a682-5b406c8a71bf,742787ab-9571-4f7d-b544-e0134b68ac5d,2024-03-11T01:07:46.978Z,https://checkout.tula.com/17369637/checkouts/fb85c70a02884efb2ffc3098724e8ca5/thank_you,,bert4recs1,DISCOFEED,5242638172220,2024-03-11T01:07:46.978Z,returning,display,4,LUCKY20,FALSE,FALSE,TRUE
5232aa68-a5e2-49de-8c27-72fa4cf64163,d5af54db-23a6-45bd-aee9-0b7d1d032b0d,2024-03-16T09:58:36.244Z,https://tubbytodd.com/2875564/orders/6b1a70103f5e99067da2934fb4b55d80,,bert4recs1,DISCOFEED,5243932213308,2024-03-16T09:58:36.244Z,new,display,0,LUCKY20,FALSE,TRUE,TRUE
640429fb-d9b4-47d9-908a-909b9f375a0d,ac44ca45-9f33-401d-b8dd-36b6fc334a9f,2024-03-16T14:42:50.708Z,https://thisisneeded.com/checkouts/co/5ae30a8585e8bdef53aaa393a77833ba/thank_you,,contextual,LEAD_GEN,5243981758524,2024-03-16T14:42:50.708Z,new,click,0,LUCKY20,FALSE,TRUE,TRUE
3a352a24-e9d6-4908-a058-8d67d53ebbeb,38501db3-2c18-41a1-bb2e-88e9266685dc,2024-03-11T18:56:48.183Z,https://gathre.com/checkouts/co/2f78672cd87e6dcbfad026ef32033cc6/thank_you,,bert4recs1,DISCOFEED,5244408922172,2024-03-11T18:56:48.183Z,returning,display,5,LUCKY20,FALSE,TRUE,TRUE
3a352a24-e9d6-4908-a058-8d67d53ebbeb,38501db3-2c18-41a1-bb2e-88e9266685dc,2024-03-11T18:56:48.183Z,https://gathre.com/checkouts/co/2f78672cd87e6dcbfad026ef32033cc6/thank_you,,bert4recs1,DISCOFEED,5244483043388,2024-03-11T18:56:48.183Z,returning,display,5,LUCKY20,FALSE,TRUE,TRUE
8479b510-5f35-4392-a1ed-feb39174a2d3,2caa9bf1-4a51-4fc0-b464-336269c16ca2,2024-03-11T19:05:28.052Z,https://tubbytodd.com/2875564/orders/eb4202b9d24ffa6f71ed6f02e68aee6e,,bert4recs1,DISCOFEED,5242944847932,2024-03-11T19:05:28.052Z,returning,display,4,LUCKY20,FALSE,TRUE,TRUE
f2ccd53b-9e8c-4649-b605-44cd89428b7c,9b1877df-0df4-45d0-b590-969ae11351b7,2024-03-12T01:15:39.662Z,https://www.newtonbaby.com/7920323/checkouts/252d6aeaf57d82440e293cbb231a433f/thank_you,,bert4recs1,DISCOFEED,5245645357116,2024-03-12T01:15:39.662Z,new,display,5,LUCKY20,FALSE,FALSE,FALSE
a4c22e73-0811-4397-8189-b10f9691f2c5,2d8ac880-cf36-4e50-b9ee-b43f279e07ec,2024-03-12T01:40:58.391Z,https://itsbodily.com/checkouts/cn/5c50dbb58fd8979c6c3d4b070b8aad62/thank_you,,bert4recs1,DISCOFEED,5243545124924,2024-03-12T01:40:58.391Z,new,display,4,LUCKY20,FALSE,TRUE,FALSE
b90b1c4a-d28f-43cb-9ee1-7c258e367cae,d7976249-e14f-40a8-aa5f-73c7894c7712,2024-03-11T16:52:27.148Z,https://www.loveinfaith.life/4215930947/orders/ebc412a395a87f0269f4aca14eff92cb,,bert4recs1,DISCOFEED,5245547642940,2024-03-11T16:52:27.148Z,new,display,6,,FALSE,TRUE,TRUE
5a897156-eb51-4ebb-a924-f410c690a709,757a1f81-a1ad-4929-aa17-ec7ea53ad3da,2024-03-14T19:29:55.886Z,https://www.littlewordsproject.com/checkouts/co/515fc9a14f0cfdc57f27ed5ea2bfc81a/thank_you,,contextual,LEAD_GEN,5245211410492,2024-03-14T19:29:55.886Z,new,display,3,LUCKY20,FALSE,FALSE,FALSE
1a9e03b0-344f-4fb5-87fa-0771c91fcf72,d589c2b7-dcda-4488-99ab-56be1534a873,2024-03-14T19:20:27.148Z,https://onceuponafarmorganics.com/18894791/checkouts/e5930d1ec3cc0092bc6d777629311b56/thank_you,,bert4recs1,DISCOFEED,5244096151612,2024-03-14T19:20:27.148Z,new,display,2,LUCKY20,FALSE,FALSE,TRUE
d9fda716-6b75-4dbc-9d33-7b00f366dcb2,87f3fbe8-ba34-4f8e-82a7-635af768d8b4,2024-03-13T22:44:36.633Z,https://byheart.com/checkouts/cn/ac11a8419fb6f14b6b61bf8b2654f62c/thank_you,,bert4recs1,DISCOFEED,5245683761212,2024-03-13T22:44:36.633Z,new,display,5,LUCKY20,FALSE,FALSE,TRUE
da5249a3-7760-4767-8681-e03022a4e466,1e9384b1-fb50-4080-9757-dd4a4afb2aea,2024-03-10T20:14:58.88Z,https://myserenitykids.com/19488169/checkouts/4712c25da7341087169b3a8fb2dd915f/thank_you,,bert4recs1,DISCOFEED,5245051142204,2024-03-10T20:14:58.88Z,lapsed,display,7,LUCKY20,FALSE,TRUE,FALSE
9e561b8f-ba06-4233-9c0d-38d68f441c45,5b0bdde1-2136-44e1-a8ea-169a25a2acbc,2024-03-15T18:49:47.051Z,https://tubbytodd.com/2875564/orders/ee27271c8aafc3c056aeca41e127ab42,,bert4recs1,DISCOFEED,5244006072380,2024-03-15T18:49:47.051Z,returning,display,1,LUCKY20,FALSE,TRUE,TRUE
8e3a5e46-5d9b-440f-adec-8e796422f472,cf1ad65b-d2f7-4322-8442-6b2fbe9f0bb8,2024-03-15T18:34:45.864Z,https://fullwellfertility.com/checkouts/co/ed94205098b8b842636032c44445748e/thank_you,,bert4recs1,DISCOFEED,5243069366332,2024-03-15T18:34:45.864Z,new,display,0,,FALSE,TRUE,TRUE
4c757bba-49d2-431f-911e-d28904eb83c2,799c6219-80db-4256-b835-2e1003dedc85,2024-03-12T18:47:39.423Z,https://www.loveinfaith.life/4215930947/orders/8570b9974db3f5ede6c5357813749d1f,,bert4recs1,DISCOFEED,5245842653244,2024-03-12T18:47:39.423Z,returning,display,6,LUCKY20,FALSE,TRUE,TRUE
a0f421dd-1a14-41d9-a154-ece253af7c6e,ff2ebaf1-054e-41c2-973e-2cf04157749f,2024-03-12T19:19:40.931Z,https://tubbytodd.com/2875564/orders/51941b115fc95f56d0103e086e6714a0,,bert4recs1,DISCOFEED,5244199239740,2024-03-12T19:19:40.931Z,returning,display,4,LUCKY20,FALSE,FALSE,TRUE
8127ff27-6064-43a2-911b-e14f56ef5078,097e13e8-e70c-4177-937f-381350d2b858,2024-03-12T19:44:20.373Z,https://janeiredale.com/33838825612/checkouts/e76235a2c7eb938cf298ee833ac1b6ef/thank_you,,bert4recs1,DISCOFEED,5243331772476,2024-03-12T19:44:20.373Z,lapsed,display,3,LUCKY20,FALSE,FALSE,TRUE
6509e9e1-24a6-424e-a08f-03bbc251b602,074e4e19-4f38-4eac-a190-7f7dc170a5b5,2024-03-12T19:46:00.554Z,https://checkout.tula.com/checkouts/co/5993e220f75d2a3b8b70e4c1f92d1c7b/thank_you,,bert4recs1,DISCOFEED,5245385637948,2024-03-12T19:46:00.554Z,returning,display,5,LUCKY20,FALSE,TRUE,TRUE
a08c9571-4d59-4219-ab8e-7b44f3bf3736,c05d77ac-1b76-4b20-af98-264fa244fbcb,2024-03-14T21:04:34.31Z,https://onceuponafarmorganics.com/18894791/orders/66c0b1905464c150509f2bc841774373,,bert4recs1,DISCOFEED,5242485997628,2024-03-14T21:04:34.31Z,returning,display,1,LUCKY20,FALSE,FALSE,TRUE
b70ebbb4-082e-46c2-8733-b9bfafeeed75,be013988-f655-48d6-87e7-f29711ee1a83,2024-03-17T18:52:23.916Z,https://tubbytodd.com/checkouts/cn/aff1bb3a5fd08ab3930bc1700294e5a8/thank_you,,bert4recs1,DISCOFEED,5245654270012,2024-03-17T18:52:23.916Z,returning,display,0,LUCKY20,FALSE,TRUE,TRUE
b70ebbb4-082e-46c2-8733-b9bfafeeed75,be013988-f655-48d6-87e7-f29711ee1a83,2024-03-17T18:52:23.916Z,https://tubbytodd.com/checkouts/cn/aff1bb3a5fd08ab3930bc1700294e5a8/thank_you,,bert4recs1,DISCOFEED,5245657219132,2024-03-17T18:52:23.916Z,returning,display,0,LUCKY20,FALSE,TRUE,TRUE
fde0a69e-4ad7-4238-832f-8d06861190df,075ffbc2-89dd-4978-b96c-e68695557f7a,2024-03-15T14:20:24.597Z,https://www.morphe.com/7378455/checkouts/5941241fcd96803bf99adc9bc388b019/thank_you,,bert4recs1,DISCOFEED,5242732380220,2024-03-15T14:20:24.597Z,returning,display,0,LUCKY20,FALSE,TRUE,TRUE
e93f59a9-cb51-4266-ace0-73f67560634a,301b0ba1-938b-4a23-8755-0338361a8257,2024-03-10T00:07:15.392Z,https://tubbytodd.com/checkouts/cn/31ba18113e70341891474083114aec47/thank_you,,bert4recs1,DISCOFEED,5243867627580,2024-03-10T00:07:15.392Z,new,display,6,LUCKY20,FALSE,FALSE,FALSE
45445192-c69d-46d7-9d70-5bdfd25f9aa8,2bc9d9ff-d81b-4a74-8bf2-87b99852e19e,2024-03-11T02:26:48.336Z,https://tubbytodd.com/checkouts/cn/4e95eec6ea489bcee86378f76817453f/thank_you,,bert4recs1,DISCOFEED,5244596682812,2024-03-11T02:26:48.336Z,returning,display,6,LUCKY20,FALSE,FALSE,FALSE
8abcb1bb-c707-4bdc-ac48-8c254de38540,bf52e65f-443f-48f5-b406-9ebad2e0e310,2024-03-13T19:54:06.073Z,https://tubbytodd.com/checkouts/cn/580f34b094b12f0a67b976ab0d4a949e/thank_you,,bert4recs1,DISCOFEED,5243984937020,2024-03-13T19:54:06.073Z,new,display,3,LUCKY20,FALSE,TRUE,TRUE
4cae31c5-60f6-4b34-b72f-b626c1cac4b2,8557ee37-6f17-4159-ba87-75e87ecbb476,2024-03-14T13:52:51.885Z,https://tubbytodd.com/2875564/orders/580936d72d0bcef6f44592edb942a02c,,bert4recs1,DISCOFEED,5245194371132,2024-03-14T13:52:51.885Z,new,display,3,LUCKY20,FALSE,FALSE,FALSE
9a185bcc-7b88-4ec9-9f3e-616eeaa04571,e03055af-6eed-4478-a113-cddc2bb8d117,2024-03-16T21:15:36.478Z,https://trynood.com/50811109560/orders/8197c94da6381dbdbdc639ab8b587e8f,,contextual,DISCOFEED,5244687941692,2024-03-16T21:15:36.478Z,new,display,1,LUCKY20,FALSE,TRUE,TRUE
